source,target,probability_mean,probability_std,numeric_score_target,known_positive,source_type,target_type,score_final,symbolic_confidence,sym_base_score,path_length,sym_category,neurosymbolic_score,top5_influent_nodes,best_ontology_path
JavaArrayOfInstances,Level_Up,0.2050251877747026,0.16689811375398514,1.0,False,IndexKey,Level,0.3640201502197621,0.22668001937696503,0.25,4,indirect,0.21910082831617317,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaArrayOfInstances → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaClassInstance,Level_Up,0.2050248827761545,0.1668982688878591,1.0,False,IndexKey,Level,0.3640199062209236,0.22668001937696503,0.25,4,indirect,0.21910072156668134,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaClassInstance → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaArrays,Level_Up,0.20436031689436884,0.16723666043577176,1.0,False,IndexKey,Level,0.3634882535154951,0.22668001937696503,0.25,4,indirect,0.21886812350805634,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaArrays → OOPCourseCommunity → IK2 → LevelGE → Level_Up
"Learners receive points for their actions, visualise their progress, compete with others through a leaderboard, and unlock content based on their individual needs and experiences.",BLockGame,0.10246807250743588,0.1635239290105816,0.12935257077791257,False,unknown,Badge,0.10784497216153123,0.28153074725577804,0.3333333333333333,3,indirect,0.21885881109385827,Level_Up | Task_about_Java_Basics | Variables | Control_Statements | Loops,"Learners receive points for their actions, visualise their progress, compete with others through a leaderboard, and unlock content based on their individual needs and experiences. → Level_Up → Task_about_Java_Basics → BLockGame"
block_xp,BLockGame,0.10246807250743588,0.1635239290105816,0.12935257077791257,False,unknown,Badge,0.10784497216153123,0.28153074725577804,0.3333333333333333,3,indirect,0.21885881109385827,Level_Up | Task_about_Java_Basics | Variables | Control_Statements | Loops,block_xp → Level_Up → Task_about_Java_Basics → BLockGame
Level Up XP,BLockGame,0.10246807250743588,0.1635239290105816,0.12935257077791257,False,unknown,Badge,0.10784497216153123,0.28153074725577804,0.3333333333333333,3,indirect,0.21885881109385827,Level_Up | Task_about_Java_Basics | Variables | Control_Statements | Loops,Level Up XP → Level_Up → Task_about_Java_Basics → BLockGame
Lesson 1 of course Object oriented programming,BLockGame,0.10229906661898847,0.16179066949233464,0.12935257077791257,False,unknown,Badge,0.10770976745077329,0.28153128113273324,0.3333333333333333,3,indirect,0.21880000605292257,Java_Basics | Control_Statements | Task_about_Java_Basics | Loops,Lesson 1 of course Object oriented programming → Java_Basics → Control_Statements → BLockGame
JavaExceptionTypes,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaExceptionTypes → OOPCourseCommunity → IK2 → LevelGE → Level_Up
TaskJavaGUI,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,TaskJavaGUI → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaDelimiters,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaDelimiters → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaExceptions,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaExceptions → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaEventListener,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaEventListener → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaEvents,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaEvents → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaGUIElements,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaGUIElements → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaArgumentsParameters,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaArgumentsParameters → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaOverloading,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaOverloading → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaTryCatch,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaTryCatch → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaIOStreams,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaIOStreams → OOPCourseCommunity → IK2 → LevelGE → Level_Up
TaskJavaPolymorphism,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,TaskJavaPolymorphism → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaGUILinkedScreens,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaGUILinkedScreens → OOPCourseCommunity → IK2 → LevelGE → Level_Up
TaskJavaExceptions,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,TaskJavaExceptions → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaArithmeticOperations,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaArithmeticOperations → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaFiles,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaFiles → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaEventTypes,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaEventTypes → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaFX,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaFX → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaOverriding,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaOverriding → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaTaskEventHandlerListener,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaTaskEventHandlerListener → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaOverloadedConstructors,Level_Up,0.20413878953029713,0.16757669258141694,1.0,False,IndexKey,Level,0.3633110316242377,0.22668001937696503,0.25,4,indirect,0.21879058893063125,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaOverloadedConstructors → OOPCourseCommunity → IK2 → LevelGE → Level_Up
JavaStaticFunctions,Level_Up,0.20406912014701364,0.16738520026663387,1.0,False,IndexKey,Level,0.3632552961176109,0.22668001937696503,0.25,4,indirect,0.21876620464648205,OOPCourseCommunity | LevelGE | DataTypes | ReferenceKey1 | IK_GE_LevelUp,JavaStaticFunctions → OOPCourseCommunity → IK2 → LevelGE → Level_Up
startingPage,Stash,0.4764513754804381,0.20905473988300222,0.9172442572270822,False,AnnotationProperty,Reward,0.5646099518297669,0.0796690798158251,0.1111111111111111,9,indirect,0.21854288329843963,,N/A
_:b168,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b168 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b242,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b242 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b150,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b150 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b119,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b119 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b241,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b241 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b110,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b110 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b157,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b157 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b277,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b277 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b179,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b179 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b76,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b76 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b65,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b65 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b266,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b266 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b87,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b87 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b247,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b247 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b201,Tiny_stash,0.18246673218735573,0.16792937332288693,0.0415518252487452,False,AtomList,Reward,0.15428375079963363,0.23764009650030077,0.2,5,indirect,0.21832941899077002,nil | Participation | _:b72 | Buil-in_Data_Types,_:b201 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b231,Tiny_stash,0.18193871875313056,0.16808822763875497,0.0415518252487452,False,AtomList,Reward,0.1538613400522535,0.23764009650030077,0.2,5,indirect,0.2181446142887912,nil | Participation | _:b72 | Buil-in_Data_Types,_:b231 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b236,Tiny_stash,0.18193871875313056,0.16808822763875497,0.0415518252487452,False,AtomList,Reward,0.1538613400522535,0.23764009650030077,0.2,5,indirect,0.2181446142887912,nil | Participation | _:b72 | Buil-in_Data_Types,_:b236 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b232,Tiny_stash,0.18193871875313056,0.16808822763875497,0.0415518252487452,False,AtomList,Reward,0.1538613400522535,0.23764009650030077,0.2,5,indirect,0.2181446142887912,nil | Participation | _:b72 | Buil-in_Data_Types,_:b232 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b190,Tiny_stash,0.18193871875313056,0.16808822763875497,0.0415518252487452,False,AtomList,Reward,0.1538613400522535,0.23764009650030077,0.2,5,indirect,0.2181446142887912,nil | Participation | _:b72 | Buil-in_Data_Types,_:b190 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
_:b237,Tiny_stash,0.18193871875313056,0.16808822763875497,0.0415518252487452,False,AtomList,Reward,0.1538613400522535,0.23764009650030077,0.2,5,indirect,0.2181446142887912,nil | Participation | _:b72 | Buil-in_Data_Types,_:b237 → nil → _:b72 → Participation → Buil-in_Data_Types → Tiny_stash
Error1,Stash,0.4883992504050186,0.14334371866736026,0.9172442572270822,False,Class,Reward,0.5741682517694313,0.07189130203804733,0.1,10,indirect,0.21766908396648726,,N/A
Space,Tiny_stash,0.45520213869732595,0.2642794070689062,0.0415518252487452,False,unknown,Reward,0.3724720760076098,0.08939130203804733,0.125,8,indirect,0.21742509486879485,,N/A
TaskJavaInheritance,Level_Up,0.21125307080500327,0.16488057631746675,1.0,False,IndexKey,Level,0.36900245664400266,0.2207263371967866,0.25,4,indirect,0.21741069395966245,OOPCourseCommunity | LevelGE | Task_about_Inheritance | RFK_L4_R6 | IK_GE_LevelUp,TaskJavaInheritance → OOPCourseCommunity → IK2 → LevelGE → Level_Up
